Course,Location,CRN,Course Title,Instructor,Days,Start Time,End Time,Est Enroll,Act Enroll
CHEM 30331 01,1193 322,20228,Chem in Service of Community,"Lieberman,Marya",M,2:30 PM,3:20 PM,20,8
CHEM 30331 01,1193 322,20228,Chem in Service of Community,"Lieberman,Marya",M,3:30 PM,6:30 PM,20,8
CHEM 60526 01,1193 322,12401,Biochemical Equilibria,"Baker,Brian",MWF,8:00 AM,9:15 AM,21,19
CHEM 60527 01,1193 322,12402,Protein Structure and Folding,"Clark,Patricia",MWF,8:00 AM,9:15 AM,22,21
CHEM 60529 01,1193 322,14765,Enzyme and Coenzyme Mechanisms,"Serianni,Anthony",MWF,8:00 AM,9:15 AM,20,16
CHEM 60536 01,1193 322,14766,Enzyme Kinetics and Mechanisms,"Prorok,MaryFrances",MWF,8:00 AM,9:15 AM,20,17
CHEM 93635 01,1193 322,10959,Seminar in Organic Chemistry,"Mobashery,Shahriar",W,3:30 PM,4:45 PM,30,0
CHEM 93643 01,1193 322,10960,Seminar in Physical Chemistry,"Serrano,Arnaldo",R,12:30 PM,1:45 PM,30,1
EE 67062 01,1193 322,21700,Sys & Cir for Machine Learning,"Cao,Ningyuan",TR,11:00 AM,12:15 PM,30,14
ENGL 90538 01,1193 322,19937,Poetry and Religion,"Huk,Romana",T,12:30 PM,3:15 PM,12,9
ESTM 60207 05,1193 322,16523,Tech & Bus Presentations,"Bernel,Jeffrey",T,3:30 PM,4:45 PM,11,11
IBMS 93602 01,1193 322,13214,Seminar for IBMS Students,"Goodson,Holly",W,5:05 PM,6:05 PM,15,10
PSY 30160 01,1193 322,11081,Methods for Behavioral Science,"Lapsley,Daniel",MW,9:30 AM,10:45 AM,35,35
SCPP 46397 02,1193 322,14953,Directed Readings,"Vachon,Dominic",R,7:00 PM,9:00 PM,22,22
CHEM 11181 01,1193 325,11827,Intro to Chem Principles Lab,"Moasser,Bahram",T,9:30 AM,12:15 PM,40,25
CHEM 11181 02,1193 325,11828,Intro to Chem Principles Lab,"Moasser,Bahram",R,9:30 AM,12:15 PM,40,31
CHEM 11181 03,1193 325,18383,Intro to Chem Principles Lab,"Moasser,Bahram",F,2:00 PM,4:45 PM,40,16
CHEM 21283 01,1193 325,11830,Organic React & Apps Lab,"Goodenough-Lashua,DeeAnne",M,2:00 PM,6:00 PM,48,46
CHEM 21283 02,1193 325,11831,Organic React & Apps Lab,"Goodenough-Lashua,DeeAnne",W,12:50 PM,4:50 PM,44,29
CHEM 51181 01,1193 325,21692,Intro to Chem Principles Lab,"Moasser,Bahram",T,9:30 AM,12:15 PM,1,0
CHEM 51181 02,1193 325,21693,Intro to Chem Principles Lab,"Moasser,Bahram",R,9:30 AM,12:15 PM,0,0
CHEM 51181 03,1193 325,21694,Intro to Chem Principles Lab,"Moasser,Bahram",F,2:00 PM,4:45 PM,0,0
CHEM 21273 01,1193 402/405,12310,Reactions and Applications Lab,"West,Sarah",M,2:00 PM,4:45 PM,68,53
CHEM 21273 02,1193 402/405,12311,Reactions and Applications Lab,"West,Sarah",T,9:30 AM,12:15 PM,68,49
CHEM 21273 03,1193 402/405,12312,Reactions and Applications Lab,"West,Sarah",T,2:00 PM,4:45 PM,68,66
CHEM 21273 04,1193 402/405,12313,Reactions and Applications Lab,"West,Sarah",W,2:00 PM,4:45 PM,68,64
CHEM 21273 05,1193 402/405,12314,Reactions and Applications Lab,"West,Sarah",R,9:30 AM,12:15 PM,68,59
CHEM 21273 06,1193 402/405,12315,Reactions and Applications Lab,"West,Sarah",R,12:30 PM,3:15 PM,68,65
CHEM 21273 07,1193 402/405,15352,Reactions and Applications Lab,"West,Sarah",R,3:30 PM,6:15 PM,68,62
CHEM 21273 08,1193 402/405,20230,Reactions and Applications Lab,"West,Sarah",F,2:00 PM,4:45 PM,0,0
PHYS 11310 10,1193 411,11283,Engineering Phys I Lab,"Brodeur,Maxime",R,12:30 PM,2:30 PM,24,22
PHYS 11310 10,1193 411,11283,Engineering Phys I Lab,"Brodeur,Maxime",R,12:30 PM,2:30 PM,24,22
PHYS 11310 10,1193 411,11283,Engineering Phys I Lab,"Brodeur,Maxime",R,12:30 PM,2:30 PM,24,22
PHYS 11310 10,1193 411,11283,Engineering Phys I Lab,"Brodeur,Maxime",R,12:30 PM,2:30 PM,24,22
PHYS 11310 10,1193 411,11283,Engineering Phys I Lab,"Brodeur,Maxime",R,12:30 PM,2:30 PM,24,22
PHYS 11310 10,1193 411,11283,Engineering Phys I Lab,"Brodeur,Maxime",R,12:30 PM,2:30 PM,24,22
PHYS 11310 11,1193 411,21385,Engineering Phys I Lab,"Brodeur,Maxime",R,12:30 PM,2:30 PM,24,15
PHYS 11310 11,1193 411,21385,Engineering Phys I Lab,"Brodeur,Maxime",R,12:30 PM,2:30 PM,24,15
PHYS 11310 11,1193 411,21385,Engineering Phys I Lab,"Brodeur,Maxime",R,12:30 PM,2:30 PM,24,15
PHYS 11310 11,1193 411,21385,Engineering Phys I Lab,"Brodeur,Maxime",R,12:30 PM,2:30 PM,24,15
PHYS 11310 11,1193 411,21385,Engineering Phys I Lab,"Brodeur,Maxime",R,12:30 PM,2:30 PM,24,15
PHYS 11310 11,1193 411,21385,Engineering Phys I Lab,"Brodeur,Maxime",R,12:30 PM,2:30 PM,24,15
PHYS 11310 20,1193 411,11284,Engineering Phys I Lab,"Brodeur,Maxime",R,3:50 PM,5:50 PM,25,23
PHYS 11310 20,1193 411,11284,Engineering Phys I Lab,"Brodeur,Maxime",R,3:50 PM,5:50 PM,25,23
PHYS 11310 20,1193 411,11284,Engineering Phys I Lab,"Brodeur,Maxime",R,3:50 PM,5:50 PM,25,23
PHYS 11310 20,1193 411,11284,Engineering Phys I Lab,"Brodeur,Maxime",R,3:50 PM,5:50 PM,25,23
PHYS 11310 20,1193 411,11284,Engineering Phys I Lab,"Brodeur,Maxime",R,3:50 PM,5:50 PM,25,23
PHYS 11310 20,1193 411,11284,Engineering Phys I Lab,"Brodeur,Maxime",R,3:50 PM,5:50 PM,25,23
PHYS 11310 21,1193 411,21387,Engineering Phys I Lab,"Brodeur,Maxime",R,3:50 PM,5:50 PM,24,23
PHYS 11310 21,1193 411,21387,Engineering Phys I Lab,"Brodeur,Maxime",R,3:50 PM,5:50 PM,24,23
PHYS 11310 21,1193 411,21387,Engineering Phys I Lab,"Brodeur,Maxime",R,3:50 PM,5:50 PM,24,23
PHYS 11310 21,1193 411,21387,Engineering Phys I Lab,"Brodeur,Maxime",R,3:50 PM,5:50 PM,24,23
PHYS 11310 21,1193 411,21387,Engineering Phys I Lab,"Brodeur,Maxime",R,3:50 PM,5:50 PM,24,23
PHYS 11310 21,1193 411,21387,Engineering Phys I Lab,"Brodeur,Maxime",R,3:50 PM,5:50 PM,24,23
PHYS 20430 01,1193 411,14393,Intro Circuitry & Electronics,"Zech,William",F,2:00 PM,3:50 PM,35,30
PHYS 60070 01,1193 412,20275,Comput & Data Anal for Physics,"Couder,Manoel",MW,12:30 PM,1:45 PM,19,13
CSC 23860 01,1212 233,19987,SocConSem: Labor in South Bend,"Gustine,Adam",F,1:00 PM,2:30 PM,14,8
CSC 33000 01,1212 233,14891,Social Change Fellows,"Marley Bonnichsen,Melissa",W,6:00 PM,8:00 PM,20,18
CSC 33985 01,1212 233,12229,Soc Con Sem: Energy & Climate,"Gustine,Adam",M,4:30 PM,6:00 PM,14,12
FYS 10101 96,1212 233,14063,Moreau First Year Experience,"Marley Bonnichsen,Melissa",T,9:30 AM,10:20 AM,19,19
AME 63999 01,1212 B001,10456,Graduate Seminar,"McClarren,Ryan",TR,3:30 PM,4:45 PM,110,103
BIOS 30341 02,1212 B001,13321,Cell Biology,"Panopoulos,Athanasia",MW,11:30 AM,12:20 PM,60,53
MGA 60013 01,1212 B001,20302,Keough Career Colloquium I,"Fountain,Melinda",F,11:00 AM,12:15 PM,47,45
PS 23000 01,1212 B034,13267,Intro to Poverty Studies,"Mick,Connie",TR,2:00 PM,3:15 PM,24,23
THEO 10002 04,1212 B034,13136,Found of Theo: Biblcl Historcl,"De La Noval,Roberto",TR,3:30 PM,4:45 PM,40,40
THEO 10002 05,1212 B034,13133,Found of Theo: Biblcl Historcl,"Martin,James",MW,9:30 AM,10:45 AM,40,39
THEO 20207 01,1212 B034,21750,In Dark Times,"Gerdon,Ian",MW,2:00 PM,3:15 PM,38,26
ACMS 30550 01,1212 B036,15185,Mathematical Statistics,"Vinci,Giuseppe",MW,12:30 PM,1:45 PM,37,35
CHEM 30341 01,1212 B036,10969,Fundamentals of Biochemistry,"Brown,Jessica",MWF,10:30 AM,11:20 AM,40,28
CST 23479 01,1212 B036,20825,God and Money,"Iffland,Craig",T,7:15 PM,9:00 PM,13,13
CST 23479 01,1212 B036,20825,God and Money,"Iffland,Craig",T,7:15 PM,9:00 PM,13,13
MATH 12350 11,1212 B036,11592,Calculus A Tutorial,"Ulysse,Fabrice",R,12:30 PM,1:20 PM,40,37
MATH 12350 12,1212 B036,11593,Calculus A Tutorial,"Boustany,Karim",R,3:30 PM,4:20 PM,37,31
MATH 12360 11,1212 B036,11598,Calculus B Tutorial,"Gao,Zhao",R,5:05 PM,5:55 PM,38,6
MATH 12550 32,1212 B036,11605,Calculus I Tutorial,"Wu,Nan",T,3:30 PM,4:20 PM,37,20
MATH 12560 22,1212 B036,11607,Calculus II Tutorial,"Yan,Guoqi",T,12:30 PM,1:20 PM,35,17
MATH 22550 62,1212 B036,18015,Calculus III Tutorial,"Reed,Ethan",R,8:25 AM,9:15 AM,35,27
THEO 10001 02,1212 B036,11122,Found of Theo: Biblcl Historcl,"DeLorenzo,Leonard",TR,9:30 AM,10:45 AM,40,40
THEO 10001 12,1212 B036,14460,Found of Theo: Biblcl Historcl,"Mooney,Christopher",MWF,9:25 AM,10:15 AM,30,30
CE 40620 01,1213 108,13862,Transportation Engineering,"Germann,Cary Ann",MW,3:30 PM,4:45 PM,48,42
EG 10117 07,1213 108,21502,Engineering Design,"Smith,Brian",TR,9:30 AM,10:45 AM,45,48
EG 10117 08,1213 108,21498,Engineering Design,"Goodrich,Victoria",TR,11:00 AM,12:15 PM,45,44
EG 10117 09,1213 108,21497,Engineering Design,"Bartolini,Andrew",TR,12:30 PM,1:45 PM,45,48
EG 10117 10,1213 108,21503,Engineering Design,"Bartolini,Andrew",TR,2:00 PM,3:15 PM,40,42
EG 30010 01,1213 108,15692,Community Project Leadership,"Boyles,Kara",T,6:00 PM,7:00 PM,28,8
ENER 37001 01,1213 108,14103,Energy Studies Minor Capstone,"Burns,Peter",M,5:05 PM,6:20 PM,35,11
CE 60390 01,1213 109,20203,Nuclear Forensic Analysis,"Hixon,Amy",MW,2:00 PM,3:15 PM,15,9
EE 60587 01,1213 109,10378,Introduction to Quantum Mechan,"Lent,Craig",MWF,5:05 PM,6:20 PM,20,20
EG 10117 01,1213 109,21505,Engineering Design,"Meyers,Kerry",TR,9:30 AM,10:45 AM,45,46
EG 10117 02,1213 109,21506,Engineering Design,"Meyers,Kerry",TR,11:00 AM,12:15 PM,45,46
EG 10117 03,1213 109,21507,Engineering Design,"Seelinger,Michael",TR,12:30 PM,1:45 PM,45,47
EG 10117 04,1213 109,21508,Engineering Design,"Seelinger,Michael",TR,2:00 PM,3:15 PM,40,42
EG 10117 05,1213 109,21509,Engineering Design,"Snider,Gregory",TR,3:30 PM,4:45 PM,45,47
EG 10550 01,1213 109,21934,Topics in Engineering Math 1,"Macklem,Gregory",MWF,8:20 AM,9:10 AM,25,1
EG 10550 02,1213 109,21935,Topics in Engineering Math 1,"Macklem,Gregory",MWF,11:30 AM,12:20 PM,25,11
ENER 37003 01,1213 109,21275,Ener Stud Minor Cap Sem B,"Burns,Peter",T,6:30 PM,7:45 PM,30,20
EE 41446 01,1213 125,11368,IC Fabrication Laboratory,"Seabaugh,Alan",T,3:00 PM,6:00 PM,15,11
EE 41446 02,1213 125,11381,IC Fabrication Laboratory,"Seabaugh,Alan",W,3:00 PM,6:00 PM,15,13
EE 61546 01,1213 125,20433,IC Fabrication Laboratory,"Seabaugh,Alan",M,9:00 AM,12:00 PM,11,11
EE 40345 01,1213 205,13478,Audio Technology,"Hall,Douglas",MWF,12:50 PM,1:40 PM,24,19
EE 41430 01,1213 205,10737,Senior Design I,"Schafer,R. Michael",TR,9:30 AM,10:45 AM,45,43
CBE 41910 01,1213 208,11490,Biomolecular Engineering Lab,"Kiziltepe Bilgicer,Tanyel",MW,12:50 PM,4:20 PM,14,10
CBE 41910 02,1213 208,13836,Biomolecular Engineering Lab,"Kiziltepe Bilgicer,Tanyel",TR,12:30 PM,4:00 PM,15,15
AME 40463 01,1213 212,13185,ME Senior Design Project,"Kinzel,Edward",TR,9:30 AM,10:45 AM,28,25
AME 41463 01,1213 212,13186,ME Senior Design Lab,"Kinzel,Edward",TR,11:00 AM,12:15 PM,28,26
CE 20600 01,1213 212,14180,Intro to CAD,"Jackson,William",WF,12:50 PM,1:40 PM,25,22
CSE 40883 01,1213 212,16332,Introduction to Droid Building,"McLaughlin,Robert",M,3:30 PM,6:15 PM,31,29
EG 10117 06,1213 212/213,21515,Engineering Design,"McWilliams,Leo",TR,2:00 PM,3:15 PM,40,37
EG 10117 11,1213 212/213,21504,Engineering Design,"McWilliams,Leo",TR,3:30 PM,4:45 PM,45,45
AME 40463 02,1213 213,13799,ME Senior Design Project,"Zhang,Yanliang",TR,9:30 AM,10:45 AM,28,22
AME 41463 02,1213 213,13800,ME Senior Design Lab,"Zhang,Yanliang",TR,11:00 AM,12:15 PM,28,21
LAW 60105 01,1215 1130,16873,Contracts,"Blanchard,Sadie",MTR,2:00 PM,3:15 PM,64,63
LAW 60302 02,1215 1130,16875,Criminal Law,"McLeod,Marah",MWR,9:30 AM,10:45 AM,65,65
LAW 60703 05,1215 1130,14173,Legal Research,"Ellis,Brandy",W,2:00 PM,3:05 PM,31,32
LAW 60901 02,1215 1130,12634,Torts,"Snead,Orlando",TWF,11:00 AM,12:15 PM,65,65
LAW 70315 01,1215 1130,12357,Administrative Law,"Bremer,Emily",MW,3:30 PM,4:45 PM,60,53
LAW 70812 01,1215 1130,20903,Jurisprudence,"Pojanowski,Jeffrey",TF,9:30 AM,10:45 AM,60,57
LAW 73132 01,1215 1130,21174,Information Privacy Law,"Yelderman,Stephen",MR,11:00 AM,12:15 PM,35,25
LAW 75710 01,1215 1130,12364,Intensive Trial Ad,"Conway,John",MTWRFSU,8:00 AM,8:00 PM,48,48
LAW 75710 01,1215 1130,12364,Intensive Trial Ad,"Conway,John",T,6:00 PM,8:00 PM,48,48
LAW 60901 03,1215 1140,13373,Torts,"Pojanowski,Jeffrey",TWF,11:00 AM,12:15 PM,66,64
LAW 70201 01,1215 1140,10193,Evidence,"Ryan,Margaret",MW,9:30 AM,10:45 AM,46,47
LAW 70203 01,1215 1140,16878,Remedies,"Bray,Samuel",MR,11:00 AM,12:15 PM,60,23
LAW 70311 02,1215 1140,21267,Federal Courts,"Kelley,William",TR,9:30 AM,10:45 AM,50,18
LAW 70365 01,1215 1140,10012,Federal Criminal Practice,"Blakey,John",TR,7:20 PM,8:35 PM,50,22
LAW 70401 01,1215 1140,16255,International Law,"Desierto,Diane",MW,2:00 PM,3:15 PM,40,18
LAW 70452 01,1215 1140,20884,Con Crim Proc:  Investigations,"Bradley,Gerard",TR,3:30 PM,4:45 PM,70,50
LAW 75715 04,1215 1140,12945,Deposition Skills,"Kuehn,Robert",W,4:00 PM,5:59 PM,10,10
LAW 60105 02,1215 1170,12360,Contracts,"Velasco,Julian",MTR,2:00 PM,3:15 PM,64,63
LAW 60302 03,1215 1170,16876,Criminal Law,"Garnett,Richard",MWR,9:30 AM,10:45 AM,65,63
LAW 70101 01,1215 1170,11004,Business Associations,"Velasco,Julian",MTR,11:00 AM,12:15 PM,95,91
LAW 70807 01,1215 1170,11894,Professional Responsibility,"Jenuwine,Michael",MW,3:30 PM,4:45 PM,82,82
LAW 75709 01,1215 1170,12515,Trial Advocacy Comprehensive,"Grimmer,William",R,5:45 PM,7:15 PM,8,7
LAW 75709 02,1215 1170,12941,Trial Advocacy Comprehensive,"Grimmer,William",R,5:45 PM,7:15 PM,8,8
LAW 75709 03,1215 1170,12635,Trial Advocacy Comprehensive,"Grimmer,William",R,5:45 PM,7:15 PM,8,7
LAW 75747 01,1215 1170,11002,Moot Court Trial,"Singer,Katherine",W,6:00 PM,7:30 PM,14,13
LAW 70113 01,1215 2108,21586,Advanced Real Estate,"Hammell,Brian",F,11:00 AM,1:00 PM,24,13
LAW 70208 01,1215 2108,21466,"LL.M. Legal Research, Writing","Azyndar,Susan",TR,9:30 AM,10:45 AM,20,6
LAW 70427 01,1215 2108,21467,Intro to American Legal System,"Venter,Christine",TR,11:00 AM,12:15 PM,22,14
LAW 70726 01,1215 2108,12214,Applied Mediation,"Jenuwine,Michael",TWRF,8:00 AM,8:00 PM,7,7
LAW 70730 01,1215 2108,13374,Immigration Externship Instruc,"Koop,Lisa",T,12:30 PM,1:30 PM,6,5
LAW 70810 01,1215 2108,20897,Legal Interviewing & Counselng,"Hackett,M.",TR,8:00 AM,9:15 AM,12,12
LAW 73431 01,1215 2108,21585,Religious Organizations Lab,"Wilson,Brendan",W,3:30 PM,5:10 PM,9,9
LAW 75726 01,1215 2108,18571,Exoneration Justice Clinic,"Gurule,Jimmy",T,4:00 PM,5:15 PM,8,8
LAW 60705 08,1215 2130,20899,Legal Writing I,"Venter,Christine",MR,8:30 AM,9:20 AM,23,23
LAW 73840 01,1215 2130,21229,Originalism Theory & Practice,"Garnett,Nicole",F,11:00 AM,12:40 PM,22,22
LAW 73840 01,1215 2130,21229,Originalism Theory & Practice,"Garnett,Nicole",R,6:00 PM,7:40 PM,22,22
LAW 75115 01,1215 2130,14484,Licensing Transactions,"Farrington,James",MW,9:30 AM,10:45 AM,16,16
LAW 60705 04,1215 2171,11235,Legal Writing I,"Douglas,Julie",MR,11:00 AM,11:50 AM,23,23
LAW 70114 01,1215 2171,14908,Banking Law & Fin Institutions,"Griffith,John",W,6:00 PM,7:40 PM,24,23
LAW 70430 01,1215 2171,16883,Fashion Law,"Caponigri,Felicia",W,9:00 AM,10:40 AM,24,9
LAW 70719 01,1215 2171,15371,Judicial Externship Instructio,"Gallagher,Kari",M,5:45 PM,7:00 PM,16,16
LAW 70733 01,1215 2171,13375,Public Defender Ext Instructio,"Bradley,Gerard",R,12:30 PM,1:10 PM,13,12
LAW 70903 01,1215 2171,18060,Military Law,"LaDue,John",T,9:00 AM,10:40 AM,24,9
LAW 73301 01,1215 2171,20892,State Constitutional Law,"Garnett,Nicole",R,9:00 AM,10:40 AM,24,22
LAW 73363 01,1215 2171,16269,Fed White Collar Crime,"McShain,Heather",R,6:30 PM,8:10 PM,12,12
LAW 73718 01,1215 2171,21231,Global Compliance Survey,"Martinez,Veronica",M,8:30 AM,10:40 AM,18,16
LAW 75715 02,1215 2171,10192,Deposition Skills,"Kuehn,Robert",W,3:30 PM,5:29 PM,10,10
LAW 75721 02,1215 2171,10097,Legal Aid I & Ethics,"Kelly,James",TR,2:00 PM,3:55 PM,9,9
LAW 60705 02,1215 2172,10999,Legal Writing I,"Callahan,Leslie",MR,11:00 AM,11:50 AM,23,23
LAW 60705 07,1215 2172,11236,Legal Writing I,"Gallagher,Kari",MR,8:30 AM,9:20 AM,23,23
LAW 70106 01,1215 2172,18002,Housing Law,"Fox,Judith",TR,6:00 PM,7:00 PM,9,8
LAW 70312 01,1215 2172,21574,Suing the Federal Government,"Tidmarsh,Jay",TW,11:00 AM,12:15 PM,24,20
LAW 70831 01,1215 2172,21568,The Catholic Legal Tradition,"Kimes,John",T,9:00 AM,10:40 AM,24,12
LAW 73135 01,1215 2172,21182,Cyberlaw Seminar,"Bellia,Patricia",W,9:00 AM,10:40 AM,20,17
LAW 75137 01,1215 2172,14490,Trademark Prosecution,"Squyres,Mary",W,1:45 PM,3:25 PM,13,8
LAW 75715 03,1215 2172,12358,Deposition Skills,"Kuehn,Robert",W,4:00 PM,5:59 PM,10,10
LAW 75721 01,1215 2172,10894,Legal Aid I & Ethics,"Fox,Judith",TR,3:00 PM,4:55 PM,9,9
LAW 60705 06,1215 2173,11234,Legal Writing I,"Dietz,Elizabeth",MR,11:00 AM,11:50 AM,22,22
LAW 70204 01,1215 2173,18135,Applied Evidence Pretrial-Civ,"Seckinger,James",T,6:00 PM,9:00 PM,9,9
LAW 70438 01,1215 2173,18432,Int'l Arbitration Advoc. Skill,"Seckinger,James",W,6:00 PM,9:00 PM,9,9
LAW 70836 01,1215 2173,16329,Health Care Issues / Canon Law,"Paprocki,Thomas",F,9:40 AM,11:20 AM,24,11
LAW 70920 01,1215 2173,21581,Family and Fundamental Rights,"Molnar,Sarolta Judit",MW,3:30 PM,5:30 PM,24,10
LAW 73107 01,1215 2173,20886,Regulatory Process,"Bremer,Emily",W,9:00 AM,10:40 AM,16,9
LAW 73119 01,1215 2173,21580,Comparative Corporate Gov.,"Kuntz,Thilo",TR,8:30 AM,10:30 AM,24,11
LAW 75724 01,1215 2173,13184,IP  & Enterpreneur Law Cln,"Clifford,Joanne",TR,2:00 PM,3:55 PM,8,8
LAW 70371 01,1215 3108,20904,Conflict of Laws,"Tidmarsh,Jay",TW,3:30 PM,4:45 PM,22,13
LAW 70457 01,1215 3108,20887,Rule of Law Seminar,"Burset,Christian",R,9:00 AM,10:40 AM,16,13
LAW 70468 01,1215 3108,14910,Post-Conviction Remedies,"McAward,Jennifer",T,1:30 PM,3:10 PM,22,21
LAW 70726 01,1215 3108,12214,Applied Mediation,"Jenuwine,Michael",MW,8:30 AM,12:30 PM,7,7
LAW 73311 01,1215 3108,12359,Judicial Process Seminar,"Ripple,Kenneth",M,1:45 PM,3:25 PM,9,9
LAW 60302 01,1215 3130,16874,Criminal Law,"Girgis,Sherif",MWR,9:30 AM,10:45 AM,55,55
LAW 60703 01,1215 3130,10190,Legal Research,"Hook,Peter",T,9:30 AM,10:35 AM,32,30
LAW 60901 01,1215 3130,12633,Torts,"Seymore,Sean",TWF,11:00 AM,12:15 PM,55,55
LAW 70100 01,1215 3130,10700,Accounting for Lawyers,"Barrett,Matthew",TR,2:00 PM,3:15 PM,45,28
LAW 70117 01,1215 3130,16877,Antitrust Law,"Macia,Maria",MR,11:00 AM,12:15 PM,40,19
LAW 70720 01,1215 3130,14483,Corporate Counsel Ext-Instruct,"Hays,Michael",W,8:00 AM,9:15 AM,15,15
LAW 70909 01,1215 3130,21320,Patent Law,"Seymore,Sean",MW,2:00 PM,3:15 PM,45,22
LAW 70912 01,1215 3130,14909,Products Liability,"Leichty,Damon",W,6:00 PM,7:40 PM,22,18
LAW 75709 01,1215 3130,12515,Trial Advocacy Comprehensive,"Grimmer,William",T,5:45 PM,8:00 PM,8,7
LAW 75709 03,1215 3130,12635,Trial Advocacy Comprehensive,"Grimmer,William",M,5:45 PM,8:00 PM,8,7
LAW 75715 01,1215 3130,10191,Deposition Skills,"Kuehn,Robert",M,4:00 PM,5:00 PM,10,10
LAW 75715 02,1215 3130,10192,Deposition Skills,"Kuehn,Robert",M,4:00 PM,5:00 PM,10,10
LAW 75715 03,1215 3130,12358,Deposition Skills,"Kuehn,Robert",M,4:00 PM,5:00 PM,10,10
LAW 75715 04,1215 3130,12945,Deposition Skills,"Kuehn,Robert",M,4:00 PM,5:00 PM,10,10
LAW 75716 01,1215 3130,13441,Courtroom Evid/Trial Skills,"Williams,Joel",R,5:30 PM,7:10 PM,12,9
LAW 60105 03,1215 3140,12361,Contracts,"Cole,Gilbert",MTR,2:00 PM,3:15 PM,58,57
LAW 60703 02,1215 3140,10997,Legal Research,"Hook,Peter",W,2:00 PM,3:05 PM,31,31
LAW 70103 01,1215 3140,12939,Secured Transactions,"Waddilove,David",TR,3:30 PM,4:45 PM,35,32
LAW 70360 01,1215 3140,13179,Civil Rights Law,"McAward,Jennifer",TR,11:00 AM,12:15 PM,50,27
LAW 70403 01,1215 3140,20895,International Criminal Law,"Gurule,Jimmy",TR,8:00 AM,9:15 AM,20,18
LAW 70433 01,1215 3140,21186,Law of International Trade,"Alford,Roger",MW,3:30 PM,4:45 PM,37,31
LAW 70605 01,1215 3140,10344,Federal Income Taxation,"Kirsch,Michael",MTR,9:30 AM,10:45 AM,50,22
LAW 75709 02,1215 3140,12941,Trial Advocacy Comprehensive,"Grimmer,William",T,5:45 PM,8:00 PM,8,8
ESTM 63603 02,1220 109,14942,Leadership,"Porter,Donna",MW,1:30 PM,2:45 PM,56,56
ESTM 63605 01,1220 109,18369,Entrepreneurial Immersion,"Henry,John",M,5:30 PM,7:00 PM,55,55
BAUG 23002 01,1222 123A,21803,Bus. Honors Program Colloquium,"Otteson,James",F,12:30 PM,2:30 PM,57,54
ACCT 70671 01,1222 205,15931,Intro International Taxation,"Berrigan,Patrick",M,5:00 PM,8:00 PM,18,15
ACCT 70671 01,1222 205,15931,Intro International Taxation,"Berrigan,Patrick",R,5:00 PM,8:00 PM,18,15
MARK 70130 01,1222 205,20214,Marketing Decision Models,"Kanuri,Vamsi Krishna",MW,10:00 AM,11:50 AM,16,15
MARK 70130 02,1222 205,21660,Marketing Decision Models,"Kanuri,Vamsi Krishna",MW,8:00 AM,9:50 AM,20,4
MGTO 70325 01,1222 205,20223,Frontline Engagement,"Sweeney,Joseph",F,9:00 AM,12:00 PM,24,9
MGTO 70325 01,1222 205,20223,Frontline Engagement,"Sweeney,Joseph",F,9:00 AM,12:00 PM,24,9
MGTO 70325 01,1222 205,20223,Frontline Engagement,"Sweeney,Joseph",F,9:00 AM,12:00 PM,24,9
MGTO 70325 01,1222 205,20223,Frontline Engagement,"Sweeney,Joseph",F,9:00 AM,12:00 PM,24,9
MGTO 70355 01,1222 205,20221,WORC - South Bend,"Sweeney,Joseph",TR,3:00 PM,5:00 PM,18,15
MSBR 70270 01,1222 205,20599,Data Storytelling,"Cronin,Jennifer",T,10:00 AM,11:50 AM,26,26
MSBR 70270 01,1222 205,20599,Data Storytelling,"Cronin,Jennifer",TR,10:00 AM,11:50 AM,26,26
ACCT 60100 01,1222 210,11652,Financial Accounting I,"Meyer,Michael",MW,1:00 PM,2:50 PM,66,64
ACCT 60100 03,1222 210,11653,Financial Accounting I,"Meyer,Michael",MW,3:00 PM,4:50 PM,67,65
ACCT 60120 02,1222 210,12513,Financial Accounting II,"Meyer,Michael",MW,1:00 PM,2:50 PM,66,64
ACCT 60120 04,1222 210,12514,Financial Accounting II,"Meyer,Michael",MW,3:00 PM,4:50 PM,67,65
BAUG 23002 01,1222 210,21803,Bus. Honors Program Colloquium,"Otteson,James",F,12:30 PM,2:30 PM,57,54
BAUG 23002 01,1222 210,21803,Bus. Honors Program Colloquium,"Otteson,James",F,12:30 PM,2:30 PM,57,54
BAUG 23002 01,1222 210,21803,Bus. Honors Program Colloquium,"Otteson,James",F,12:30 PM,2:30 PM,57,54
MBAE 60614 01,1222 210,16279,Foundations Ethical Bus Conduc,"Tenbrunsel,Ann",F,1:30 PM,5:30 PM,60,50
MBAE 60614 01,1222 210,16279,Foundations Ethical Bus Conduc,"Tenbrunsel,Ann",R,1:00 PM,5:00 PM,60,50
MBAE 60614 01,1222 210,16279,Foundations Ethical Bus Conduc,"Tenbrunsel,Ann",R,8:00 AM,12:00 PM,60,50
MBAE 60614 01,1222 210,16279,Foundations Ethical Bus Conduc,"Tenbrunsel,Ann",R,1:00 PM,5:00 PM,60,50
MBAE 60614 01,1222 210,16279,Foundations Ethical Bus Conduc,"Tenbrunsel,Ann",S,7:30 AM,11:30 AM,60,50
MBAE 70618 01,1222 210,15486,Financial Statement Analysis,"Affleck-Graves,John",F,8:00 AM,10:00 AM,60,50
MBAE 70618 01,1222 210,15486,Financial Statement Analysis,"Affleck-Graves,John",F,8:00 AM,12:00 PM,60,50
