"Timestamp,""OccSensor_Log"",""SpaceTemp_Log"""
"5/2/2021 3:15:00 PM,""0.00"",""76.93"""
"5/2/2021 3:00:00 PM,""0.00"",""76.98"""
"5/2/2021 2:45:00 PM,""0.00"",""76.98"""
"5/2/2021 2:30:00 PM,""0.00"",""76.98"""
"5/2/2021 2:15:00 PM,""0.00"",""77.00"""
"5/2/2021 2:00:00 PM,""0.00"",""77.02"""
"5/2/2021 1:45:00 PM,""0.00"",""76.98"""
"5/2/2021 1:30:00 PM,""0.00"",""77.05"""
"5/2/2021 1:15:00 PM,""0.00"",""77.05"""
"5/2/2021 1:00:00 PM,""0.00"",""77.07"""
"5/2/2021 12:45:00 PM,""0.00"",""77.07"""
"5/2/2021 12:30:00 PM,""0.00"",""77.04"""
"5/2/2021 12:15:00 PM,""0.00"",""77.02"""
"5/2/2021 12:00:00 PM,""0.00"",""77.05"""
"5/2/2021 11:45:00 AM,""0.00"",""77.00"""
"5/2/2021 11:30:00 AM,""0.00"",""76.91"""
"5/2/2021 11:15:00 AM,""0.00"",""76.87"""
"5/2/2021 11:00:00 AM,""0.00"",""76.82"""
"5/2/2021 10:45:00 AM,""0.00"",""76.73"""
"5/2/2021 10:30:00 AM,""0.00"",""76.62"""
"5/2/2021 10:15:00 AM,""0.00"",""76.51"""
"5/2/2021 10:00:00 AM,""0.00"",""76.39"""
"5/2/2021 9:45:00 AM,""0.00"",""76.19"""
"5/2/2021 9:30:00 AM,""0.00"",""76.05"""
"5/2/2021 9:15:00 AM,""0.00"",""75.90"""
"5/2/2021 9:00:00 AM,""0.00"",""75.70"""
"5/2/2021 8:45:00 AM,""0.00"",""75.65"""
"5/2/2021 8:30:00 AM,""0.00"",""75.63"""
"5/2/2021 8:15:00 AM,""0.00"",""75.58"""
"5/2/2021 8:00:00 AM,""0.00"",""75.52"""
"5/2/2021 7:45:00 AM,""0.00"",""75.47"""
"5/2/2021 7:30:00 AM,""0.00"",""75.43"""
"5/2/2021 7:15:00 AM,""0.00"",""75.40"""
"5/2/2021 7:00:00 AM,""0.00"",""75.38"""
"5/2/2021 6:45:00 AM,""0.00"",""75.38"""
"5/2/2021 6:30:00 AM,""0.00"",""75.38"""
"5/2/2021 6:15:00 AM,""0.00"",""75.36"""
"5/2/2021 6:00:00 AM,""0.00"",""75.34"""
"5/2/2021 5:45:00 AM,""0.00"",""75.31"""
"5/2/2021 5:30:00 AM,""0.00"",""75.29"""
"5/2/2021 5:15:00 AM,""0.00"",""75.29"""
"5/2/2021 5:00:00 AM,""0.00"",""75.31"""
"5/2/2021 4:45:00 AM,""0.00"",""75.25"""
"5/2/2021 4:30:00 AM,""0.00"",""75.15"""
"5/2/2021 4:15:00 AM,""0.00"",""74.93"""
"5/2/2021 4:00:00 AM,""0.00"",""74.82"""
"5/2/2021 3:45:00 AM,""0.00"",""74.80"""
"5/2/2021 3:30:00 AM,""0.00"",""74.80"""
"5/2/2021 3:15:00 AM,""0.00"",""74.84"""
"5/2/2021 3:00:00 AM,""0.00"",""74.84"""
"5/2/2021 2:45:00 AM,""0.00"",""74.84"""
"5/2/2021 2:30:00 AM,""0.00"",""74.86"""
"5/2/2021 2:15:00 AM,""0.00"",""74.88"""
"5/2/2021 2:00:00 AM,""0.00"",""74.86"""
"5/2/2021 1:45:00 AM,""0.00"",""74.91"""
"5/2/2021 1:30:00 AM,""0.00"",""74.93"""
"5/2/2021 1:15:00 AM,""0.00"",""74.95"""
"5/2/2021 1:00:00 AM,""0.00"",""74.97"""
"5/2/2021 12:45:00 AM,""0.00"",""75.00"""
"5/2/2021 12:30:00 AM,""0.00"",""75.00"""
"5/2/2021 12:15:00 AM,""0.00"",""74.97"""
"5/2/2021 12:00:00 AM,""0.00"",""75.00"""
"5/1/2021 11:45:00 PM,""0.00"",""75.00"""
"5/1/2021 11:30:00 PM,""0.00"",""74.98"""
"5/1/2021 11:15:00 PM,""0.00"",""75.00"""
"5/1/2021 11:00:00 PM,""0.00"",""75.11"""
"5/1/2021 10:45:00 PM,""0.00"",""75.13"""
"5/1/2021 10:30:00 PM,""0.00"",""75.13"""
"5/1/2021 10:15:00 PM,""0.00"",""75.16"""
"5/1/2021 10:00:00 PM,""0.00"",""75.16"""
"5/1/2021 9:45:00 PM,""0.00"",""75.20"""
"5/1/2021 9:30:00 PM,""0.00"",""75.25"""
"5/1/2021 9:15:00 PM,""0.00"",""75.25"""
"5/1/2021 9:00:00 PM,""0.00"",""75.25"""
"5/1/2021 8:45:00 PM,""0.00"",""75.31"""
"5/1/2021 8:30:00 PM,""0.00"",""75.31"""
"5/1/2021 8:15:00 PM,""0.00"",""75.33"""
"5/1/2021 8:00:00 PM,""0.00"",""75.34"""
"5/1/2021 7:45:00 PM,""0.00"",""75.36"""
"5/1/2021 7:30:00 PM,""0.00"",""75.34"""
"5/1/2021 7:15:00 PM,""0.00"",""75.38"""
"5/1/2021 7:00:00 PM,""0.00"",""75.36"""
"5/1/2021 6:45:00 PM,""0.00"",""75.34"""
"5/1/2021 6:30:00 PM,""0.00"",""75.34"""
"5/1/2021 6:15:00 PM,""0.00"",""75.31"""
"5/1/2021 6:00:00 PM,""0.00"",""75.36"""
"5/1/2021 5:45:00 PM,""0.00"",""75.38"""
"5/1/2021 5:30:00 PM,""0.00"",""75.34"""
"5/1/2021 5:15:00 PM,""0.00"",""75.38"""
"5/1/2021 5:00:00 PM,""0.00"",""75.36"""
"5/1/2021 4:45:00 PM,""0.00"",""75.38"""
"5/1/2021 4:30:00 PM,""0.00"",""75.38"""
"5/1/2021 4:15:00 PM,""0.00"",""75.43"""
"5/1/2021 4:00:00 PM,""0.00"",""75.43"""
"5/1/2021 3:45:00 PM,""0.00"",""75.47"""
"5/1/2021 3:30:00 PM,""0.00"",""75.54"""
"5/1/2021 3:15:00 PM,""0.00"",""75.60"""
"5/1/2021 3:00:00 PM,""0.00"",""75.65"""
"5/1/2021 2:45:00 PM,""0.00"",""75.67"""
"5/1/2021 2:30:00 PM,""0.00"",""75.72"""
"5/1/2021 2:15:00 PM,""0.00"",""75.74"""
"5/1/2021 2:00:00 PM,""0.00"",""75.76"""
"5/1/2021 1:45:00 PM,""0.00"",""75.76"""
"5/1/2021 1:30:00 PM,""0.00"",""75.76"""
"5/1/2021 1:15:00 PM,""0.00"",""75.76"""
"5/1/2021 1:00:00 PM,""0.00"",""75.76"""
"5/1/2021 12:45:00 PM,""0.00"",""75.72"""
"5/1/2021 12:30:00 PM,""0.00"",""75.72"""
"5/1/2021 12:15:00 PM,""0.00"",""75.72"""
"5/1/2021 12:00:00 PM,""0.00"",""75.65"""
"5/1/2021 11:45:00 AM,""0.00"",""75.61"""
"5/1/2021 11:30:00 AM,""0.00"",""75.52"""
"5/1/2021 11:15:00 AM,""0.00"",""75.45"""
"5/1/2021 11:00:00 AM,""0.00"",""75.27"""
"5/1/2021 10:45:00 AM,""0.00"",""75.07"""
"5/1/2021 10:30:00 AM,""0.00"",""75.04"""
"5/1/2021 10:15:00 AM,""0.00"",""74.84"""
"5/1/2021 10:00:00 AM,""0.00"",""74.77"""
"5/1/2021 9:45:00 AM,""0.00"",""74.61"""
"5/1/2021 9:30:00 AM,""0.00"",""74.12"""
"5/1/2021 9:15:00 AM,""0.00"",""73.96"""
"5/1/2021 9:00:00 AM,""0.00"",""73.90"""
"5/1/2021 8:45:00 AM,""0.00"",""73.71"""
"5/1/2021 8:30:00 AM,""0.00"",""73.65"""
"5/1/2021 8:15:00 AM,""0.00"",""73.65"""
"5/1/2021 8:00:00 AM,""0.00"",""73.67"""
"5/1/2021 7:45:00 AM,""0.00"",""73.69"""
"5/1/2021 7:30:00 AM,""0.00"",""73.74"""
"5/1/2021 7:15:00 AM,""0.00"",""73.72"""
"5/1/2021 7:00:00 AM,""0.00"",""73.78"""
"5/1/2021 6:45:00 AM,""0.00"",""73.78"""
"5/1/2021 6:30:00 AM,""0.00"",""73.78"""
"5/1/2021 6:15:00 AM,""0.00"",""73.83"""
"5/1/2021 6:00:00 AM,""0.00"",""73.83"""
"5/1/2021 5:45:00 AM,""0.00"",""73.85"""
"5/1/2021 5:30:00 AM,""0.00"",""73.89"""
"5/1/2021 5:15:00 AM,""0.00"",""73.92"""
"5/1/2021 5:00:00 AM,""0.00"",""73.94"""
"5/1/2021 4:45:00 AM,""0.00"",""73.96"""
"5/1/2021 4:30:00 AM,""0.00"",""73.99"""
"5/1/2021 4:15:00 AM,""0.00"",""74.01"""
"5/1/2021 4:00:00 AM,""0.00"",""74.01"""
"5/1/2021 3:45:00 AM,""0.00"",""74.03"""
"5/1/2021 3:30:00 AM,""0.00"",""74.03"""
"5/1/2021 3:15:00 AM,""0.00"",""74.05"""
"5/1/2021 3:00:00 AM,""0.00"",""74.05"""
"5/1/2021 2:45:00 AM,""0.00"",""74.07"""
"5/1/2021 2:30:00 AM,""0.00"",""74.10"""
"5/1/2021 2:15:00 AM,""0.00"",""74.07"""
"5/1/2021 2:00:00 AM,""0.00"",""74.08"""
"5/1/2021 1:45:00 AM,""0.00"",""74.10"""
"5/1/2021 1:30:00 AM,""0.00"",""74.12"""
"5/1/2021 1:15:00 AM,""0.00"",""74.16"""
"5/1/2021 1:00:00 AM,""0.00"",""74.19"""
"5/1/2021 12:45:00 AM,""0.00"",""74.19"""
"5/1/2021 12:30:00 AM,""0.00"",""74.25"""
"5/1/2021 12:15:00 AM,""0.00"",""74.30"""
"5/1/2021 12:00:00 AM,""0.00"",""74.32"""
"4/30/2021 11:45:00 PM,""0.00"",""74.34"""
"4/30/2021 11:30:00 PM,""0.00"",""74.35"""
"4/30/2021 11:15:00 PM,""0.00"",""74.39"""
"4/30/2021 11:00:00 PM,""0.00"",""74.41"""
"4/30/2021 10:45:00 PM,""0.00"",""74.44"""
"4/30/2021 10:30:00 PM,""0.00"",""74.44"""
"4/30/2021 10:15:00 PM,""0.00"",""74.48"""
"4/30/2021 10:00:00 PM,""0.00"",""74.48"""
"4/30/2021 9:45:00 PM,""0.00"",""74.50"""
"4/30/2021 9:30:00 PM,""0.00"",""74.53"""
"4/30/2021 9:15:00 PM,""0.00"",""74.59"""
"4/30/2021 9:00:00 PM,""0.00"",""74.62"""
"4/30/2021 8:45:00 PM,""0.00"",""74.66"""
"4/30/2021 8:30:00 PM,""0.00"",""74.70"""
"4/30/2021 8:15:00 PM,""0.00"",""74.73"""
"4/30/2021 8:00:00 PM,""0.00"",""74.77"""
"4/30/2021 7:45:00 PM,""0.00"",""74.79"""
"4/30/2021 7:30:00 PM,""0.00"",""74.80"""
"4/30/2021 7:15:00 PM,""0.00"",""74.79"""
"4/30/2021 7:00:00 PM,""0.00"",""74.75"""
"4/30/2021 6:45:00 PM,""0.00"",""74.73"""
"4/30/2021 6:30:00 PM,""0.00"",""74.66"""
"4/30/2021 6:15:00 PM,""0.00"",""74.64"""
"4/30/2021 6:00:00 PM,""0.00"",""74.61"""
"4/30/2021 5:45:00 PM,""0.00"",""74.55"""
"4/30/2021 5:30:00 PM,""0.00"",""74.48"""
"4/30/2021 5:15:00 PM,""0.00"",""74.44"""
"4/30/2021 5:00:00 PM,""0.00"",""74.34"""
"4/30/2021 4:45:00 PM,""0.00"",""74.17"""
"4/30/2021 4:30:00 PM,""0.00"",""73.94"""
"4/30/2021 4:15:00 PM,""0.00"",""73.60"""
"4/30/2021 4:00:00 PM,""0.00"",""73.20"""
"4/30/2021 3:45:00 PM,""1.00"",""72.93"""
"4/30/2021 3:30:00 PM,""0.00"",""72.41"""
"4/30/2021 3:15:00 PM,""1.00"",""70.86"""
"4/30/2021 3:00:00 PM,""1.00"",""70.72"""
"4/30/2021 2:45:00 PM,""1.00"",""71.67"""
"4/30/2021 2:30:00 PM,""1.00"",""72.59"""
"4/30/2021 2:15:00 PM,""1.00"",""73.63"""
"4/30/2021 2:00:00 PM,""1.00"",""74.21"""
"4/30/2021 1:45:00 PM,""1.00"",""73.65"""
"4/30/2021 1:30:00 PM,""1.00"",""72.66"""
"4/30/2021 1:15:00 PM,""1.00"",""73.27"""
"4/30/2021 1:00:00 PM,""1.00"",""73.98"""
"4/30/2021 12:45:00 PM,""0.00"",""74.91"""
"4/30/2021 12:30:00 PM,""0.00"",""74.91"""
"4/30/2021 12:15:00 PM,""0.00"",""74.98"""
"4/30/2021 12:00:00 PM,""0.00"",""75.02"""
"4/30/2021 11:45:00 AM,""0.00"",""75.16"""
"4/30/2021 11:30:00 AM,""0.00"",""75.13"""
"4/30/2021 11:15:00 AM,""0.00"",""75.11"""
"4/30/2021 11:00:00 AM,""0.00"",""75.06"""
"4/30/2021 10:45:00 AM,""0.00"",""74.95"""
"4/30/2021 10:30:00 AM,""0.00"",""74.91"""
"4/30/2021 10:15:00 AM,""0.00"",""74.82"""
"4/30/2021 10:00:00 AM,""0.00"",""74.64"""
"4/30/2021 9:45:00 AM,""0.00"",""74.35"""
"4/30/2021 9:30:00 AM,""0.00"",""74.17"""
"4/30/2021 9:15:00 AM,""0.00"",""73.74"""
"4/30/2021 9:00:00 AM,""0.00"",""73.09"""
"4/30/2021 8:45:00 AM,""0.00"",""72.97"""
"4/30/2021 8:30:00 AM,""0.00"",""72.93"""
"4/30/2021 8:15:00 AM,""0.00"",""72.93"""
"4/30/2021 8:00:00 AM,""0.00"",""72.90"""
"4/30/2021 7:45:00 AM,""0.00"",""72.84"""
"4/30/2021 7:30:00 AM,""0.00"",""72.88"""
"4/30/2021 7:15:00 AM,""0.00"",""72.88"""
"4/30/2021 7:00:00 AM,""0.00"",""72.93"""
"4/30/2021 6:45:00 AM,""0.00"",""72.93"""
"4/30/2021 6:30:00 AM,""0.00"",""72.97"""
"4/30/2021 6:15:00 AM,""0.00"",""73.08"""
"4/30/2021 6:00:00 AM,""0.00"",""73.11"""
"4/30/2021 5:45:00 AM,""0.00"",""73.09"""
"4/30/2021 5:30:00 AM,""0.00"",""73.22"""
"4/30/2021 5:15:00 AM,""0.00"",""73.22"""
"4/30/2021 5:00:00 AM,""0.00"",""73.24"""
"4/30/2021 4:45:00 AM,""0.00"",""73.33"""
"4/30/2021 4:30:00 AM,""0.00"",""73.29"""
"4/30/2021 4:15:00 AM,""0.00"",""73.40"""
"4/30/2021 4:00:00 AM,""0.00"",""73.87"""
"4/30/2021 3:45:00 AM,""0.00"",""73.90"""
"4/30/2021 3:30:00 AM,""0.00"",""73.92"""
"4/30/2021 3:15:00 AM,""0.00"",""73.92"""
"4/30/2021 3:00:00 AM,""0.00"",""73.96"""
"4/30/2021 2:45:00 AM,""0.00"",""73.99"""
"4/30/2021 2:30:00 AM,""0.00"",""74.03"""
"4/30/2021 2:15:00 AM,""0.00"",""74.05"""
"4/30/2021 2:00:00 AM,""0.00"",""74.07"""
"4/30/2021 1:45:00 AM,""0.00"",""74.10"""
"4/30/2021 1:30:00 AM,""0.00"",""74.08"""
"4/30/2021 1:15:00 AM,""0.00"",""73.99"""
"4/30/2021 1:00:00 AM,""0.00"",""73.60"""
"4/30/2021 12:45:00 AM,""0.00"",""73.56"""
"4/30/2021 12:30:00 AM,""0.00"",""73.51"""
"4/30/2021 12:15:00 AM,""1.00"",""73.18"""
"4/30/2021 12:00:00 AM,""1.00"",""73.47"""
"4/29/2021 11:45:00 PM,""0.00"",""74.01"""
"4/29/2021 11:30:00 PM,""0.00"",""74.03"""
"4/29/2021 11:15:00 PM,""0.00"",""74.08"""
"4/29/2021 11:00:00 PM,""0.00"",""74.07"""
"4/29/2021 10:45:00 PM,""0.00"",""74.08"""
"4/29/2021 10:30:00 PM,""0.00"",""74.01"""
"4/29/2021 10:15:00 PM,""0.00"",""73.96"""
"4/29/2021 10:00:00 PM,""0.00"",""74.12"""
"4/29/2021 9:45:00 PM,""0.00"",""74.19"""
"4/29/2021 9:30:00 PM,""0.00"",""74.16"""
"4/29/2021 9:15:00 PM,""0.00"",""74.25"""
"4/29/2021 9:00:00 PM,""0.00"",""74.28"""
"4/29/2021 8:45:00 PM,""0.00"",""74.26"""
"4/29/2021 8:30:00 PM,""0.00"",""74.28"""
"4/29/2021 8:15:00 PM,""0.00"",""74.32"""
"4/29/2021 8:00:00 PM,""0.00"",""74.32"""
"4/29/2021 7:45:00 PM,""0.00"",""74.30"""
"4/29/2021 7:30:00 PM,""0.00"",""74.30"""
"4/29/2021 7:15:00 PM,""0.00"",""74.30"""
"4/29/2021 7:00:00 PM,""0.00"",""74.34"""
"4/29/2021 6:45:00 PM,""0.00"",""74.30"""
"4/29/2021 6:30:00 PM,""0.00"",""74.28"""
"4/29/2021 6:15:00 PM,""0.00"",""74.32"""
"4/29/2021 6:00:00 PM,""0.00"",""74.32"""
"4/29/2021 5:45:00 PM,""0.00"",""74.25"""
"4/29/2021 5:30:00 PM,""0.00"",""73.85"""
"4/29/2021 5:15:00 PM,""0.00"",""73.85"""
"4/29/2021 5:00:00 PM,""0.00"",""73.83"""
"4/29/2021 4:45:00 PM,""0.00"",""73.76"""
"4/29/2021 4:30:00 PM,""0.00"",""73.42"""
"4/29/2021 4:15:00 PM,""1.00"",""73.20"""
"4/29/2021 4:00:00 PM,""1.00"",""73.42"""
"4/29/2021 3:45:00 PM,""0.00"",""73.76"""
"4/29/2021 3:30:00 PM,""0.00"",""73.56"""
"4/29/2021 3:15:00 PM,""0.00"",""73.69"""
"4/29/2021 3:00:00 PM,""0.00"",""73.56"""
"4/29/2021 2:45:00 PM,""0.00"",""73.51"""
"4/29/2021 2:30:00 PM,""0.00"",""73.45"""
"4/29/2021 2:15:00 PM,""0.00"",""73.13"""
"4/29/2021 2:00:00 PM,""1.00"",""72.91"""
"4/29/2021 1:45:00 PM,""1.00"",""73.27"""
"4/29/2021 1:30:00 PM,""1.00"",""73.24"""
"4/29/2021 1:15:00 PM,""1.00"",""73.22"""
"4/29/2021 1:00:00 PM,""1.00"",""73.18"""
"4/29/2021 12:45:00 PM,""1.00"",""73.22"""
"4/29/2021 12:30:00 PM,""1.00"",""73.15"""
"4/29/2021 12:15:00 PM,""1.00"",""73.02"""
"4/29/2021 12:00:00 PM,""1.00"",""73.02"""
"4/29/2021 11:45:00 AM,""1.00"",""73.04"""
"4/29/2021 11:30:00 AM,""1.00"",""72.93"""
"4/29/2021 11:15:00 AM,""0.00"",""72.90"""
"4/29/2021 11:00:00 AM,""1.00"",""72.88"""
"4/29/2021 10:45:00 AM,""1.00"",""72.90"""
"4/29/2021 10:30:00 AM,""1.00"",""72.86"""
"4/29/2021 10:15:00 AM,""1.00"",""72.95"""
"4/29/2021 10:00:00 AM,""1.00"",""72.86"""
"4/29/2021 9:45:00 AM,""0.00"",""73.24"""
"4/29/2021 9:30:00 AM,""0.00"",""72.97"""
"4/29/2021 9:15:00 AM,""0.00"",""72.99"""
"4/29/2021 9:00:00 AM,""0.00"",""73.11"""
"4/29/2021 8:45:00 AM,""0.00"",""73.18"""
"4/29/2021 8:30:00 AM,""0.00"",""73.11"""
"4/29/2021 8:15:00 AM,""0.00"",""73.13"""
"4/29/2021 8:00:00 AM,""0.00"",""73.13"""
"4/29/2021 7:45:00 AM,""0.00"",""73.13"""
"4/29/2021 7:30:00 AM,""0.00"",""73.31"""
"4/29/2021 7:15:00 AM,""0.00"",""73.31"""
"4/29/2021 7:00:00 AM,""0.00"",""73.36"""
"4/29/2021 6:45:00 AM,""0.00"",""73.36"""
"4/29/2021 6:30:00 AM,""0.00"",""73.44"""
"4/29/2021 6:15:00 AM,""0.00"",""73.36"""
"4/29/2021 6:00:00 AM,""0.00"",""73.45"""
"4/29/2021 5:45:00 AM,""0.00"",""73.29"""
"4/29/2021 5:30:00 AM,""0.00"",""73.33"""
"4/29/2021 5:15:00 AM,""0.00"",""73.33"""
"4/29/2021 5:00:00 AM,""0.00"",""73.38"""
"4/29/2021 4:45:00 AM,""0.00"",""73.42"""
"4/29/2021 4:30:00 AM,""0.00"",""73.40"""
"4/29/2021 4:15:00 AM,""0.00"",""73.45"""
"4/29/2021 4:00:00 AM,""0.00"",""73.90"""
"4/29/2021 3:45:00 AM,""0.00"",""73.87"""
"4/29/2021 3:30:00 AM,""0.00"",""73.83"""
"4/29/2021 3:15:00 AM,""0.00"",""73.78"""
"4/29/2021 3:00:00 AM,""0.00"",""73.78"""
"4/29/2021 2:45:00 AM,""0.00"",""73.76"""
"4/29/2021 2:30:00 AM,""0.00"",""73.76"""
"4/29/2021 2:15:00 AM,""0.00"",""73.72"""
"4/29/2021 2:00:00 AM,""0.00"",""73.67"""
"4/29/2021 1:45:00 AM,""0.00"",""73.63"""
"4/29/2021 1:30:00 AM,""0.00"",""73.62"""
"4/29/2021 1:15:00 AM,""0.00"",""73.47"""
"4/29/2021 1:00:00 AM,""0.00"",""73.08"""
"4/29/2021 12:45:00 AM,""0.00"",""73.08"""
"4/29/2021 12:30:00 AM,""0.00"",""73.00"""
"4/29/2021 12:15:00 AM,""0.00"",""72.95"""
"4/29/2021 12:00:00 AM,""0.00"",""72.64"""
"4/28/2021 11:45:00 PM,""1.00"",""72.70"""
"4/28/2021 11:30:00 PM,""1.00"",""72.73"""
"4/28/2021 11:15:00 PM,""0.00"",""72.72"""
"4/28/2021 11:00:00 PM,""0.00"",""72.63"""
"4/28/2021 10:45:00 PM,""0.00"",""72.61"""
"4/28/2021 10:30:00 PM,""0.00"",""72.52"""
"4/28/2021 10:15:00 PM,""0.00"",""72.43"""
"4/28/2021 10:00:00 PM,""0.00"",""72.41"""
"4/28/2021 9:45:00 PM,""0.00"",""72.30"""
"4/28/2021 9:30:00 PM,""0.00"",""72.09"""
"4/28/2021 9:15:00 PM,""0.00"",""71.73"""
"4/28/2021 9:00:00 PM,""1.00"",""71.06"""
"4/28/2021 8:45:00 PM,""1.00"",""68.92"""
"4/28/2021 8:30:00 PM,""1.00"",""70.45"""
"4/28/2021 8:15:00 PM,""1.00"",""71.02"""
"4/28/2021 8:00:00 PM,""1.00"",""68.00"""
"4/28/2021 7:45:00 PM,""0.00"",""68.63"""
"4/28/2021 7:30:00 PM,""0.00"",""69.08"""
"4/28/2021 7:15:00 PM,""0.00"",""69.98"""
"4/28/2021 7:00:00 PM,""0.00"",""70.57"""
"4/28/2021 6:45:00 PM,""0.00"",""69.58"""
"4/28/2021 6:30:00 PM,""0.00"",""69.28"""
"4/28/2021 6:15:00 PM,""0.00"",""70.63"""
"4/28/2021 6:00:00 PM,""0.00"",""71.65"""
"4/28/2021 5:45:00 PM,""0.00"",""71.96"""
"4/28/2021 5:30:00 PM,""0.00"",""72.46"""
"4/28/2021 5:15:00 PM,""0.00"",""72.75"""
"4/28/2021 5:00:00 PM,""0.00"",""72.70"""
"4/28/2021 4:45:00 PM,""0.00"",""71.92"""
"4/28/2021 4:30:00 PM,""0.00"",""72.07"""
"4/28/2021 4:15:00 PM,""0.00"",""72.46"""
"4/28/2021 4:00:00 PM,""0.00"",""74.21"""
"4/28/2021 3:45:00 PM,""0.00"",""73.89"""
"4/28/2021 3:30:00 PM,""0.00"",""74.12"""
"4/28/2021 3:15:00 PM,""0.00"",""74.01"""
"4/28/2021 3:00:00 PM,""0.00"",""74.48"""
"4/28/2021 2:45:00 PM,""0.00"",""74.23"""
"4/28/2021 2:30:00 PM,""1.00"",""74.26"""
"4/28/2021 2:15:00 PM,""1.00"",""74.28"""
"4/28/2021 2:00:00 PM,""1.00"",""74.55"""
"4/28/2021 1:45:00 PM,""1.00"",""74.77"""
"4/28/2021 1:30:00 PM,""1.00"",""74.59"""
"4/28/2021 1:15:00 PM,""1.00"",""74.59"""
"4/28/2021 1:00:00 PM,""1.00"",""74.53"""
"4/28/2021 12:45:00 PM,""0.00"",""74.95"""
"4/28/2021 12:30:00 PM,""0.00"",""75.00"""
"4/28/2021 12:15:00 PM,""0.00"",""74.80"""
"4/28/2021 12:00:00 PM,""0.00"",""74.01"""
"4/28/2021 11:45:00 AM,""1.00"",""73.87"""
"4/28/2021 11:30:00 AM,""1.00"",""74.23"""
"4/28/2021 11:15:00 AM,""1.00"",""74.01"""
"4/28/2021 11:00:00 AM,""1.00"",""74.46"""
"4/28/2021 10:45:00 AM,""1.00"",""74.50"""
"4/28/2021 10:30:00 AM,""1.00"",""74.44"""
"4/28/2021 10:15:00 AM,""1.00"",""74.26"""
"4/28/2021 10:00:00 AM,""1.00"",""73.99"""
"4/28/2021 9:45:00 AM,""1.00"",""73.49"""
"4/28/2021 9:30:00 AM,""1.00"",""72.95"""
"4/28/2021 9:15:00 AM,""1.00"",""72.63"""
"4/28/2021 9:00:00 AM,""1.00"",""70.70"""
"4/28/2021 8:45:00 AM,""0.00"",""70.23"""
"4/28/2021 8:30:00 AM,""0.00"",""70.29"""
"4/28/2021 8:15:00 AM,""0.00"",""70.92"""
"4/28/2021 8:00:00 AM,""0.00"",""71.56"""
"4/28/2021 7:45:00 AM,""0.00"",""71.42"""
"4/28/2021 7:30:00 AM,""0.00"",""72.57"""
"4/28/2021 7:15:00 AM,""0.00"",""72.77"""
"4/28/2021 7:00:00 AM,""0.00"",""72.79"""
"4/28/2021 6:45:00 AM,""0.00"",""72.77"""
"4/28/2021 6:30:00 AM,""0.00"",""73.04"""
"4/28/2021 6:15:00 AM,""0.00"",""73.62"""
"4/28/2021 6:00:00 AM,""0.00"",""73.42"""
"4/28/2021 5:45:00 AM,""0.00"",""73.44"""
"4/28/2021 5:30:00 AM,""0.00"",""73.60"""
"4/28/2021 5:15:00 AM,""0.00"",""73.69"""
"4/28/2021 5:00:00 AM,""0.00"",""73.81"""
"4/28/2021 4:45:00 AM,""0.00"",""73.92"""
"4/28/2021 4:30:00 AM,""0.00"",""74.08"""
"4/28/2021 4:15:00 AM,""0.00"",""74.30"""
"4/28/2021 4:00:00 AM,""0.00"",""74.62"""
"4/28/2021 3:45:00 AM,""0.00"",""74.62"""
"4/28/2021 3:30:00 AM,""0.00"",""74.64"""
"4/28/2021 3:15:00 AM,""0.00"",""74.61"""
"4/28/2021 3:00:00 AM,""0.00"",""74.62"""
"4/28/2021 2:45:00 AM,""0.00"",""74.66"""
"4/28/2021 2:30:00 AM,""0.00"",""74.61"""
"4/28/2021 2:15:00 AM,""0.00"",""74.61"""
"4/28/2021 2:00:00 AM,""0.00"",""74.61"""
"4/28/2021 1:45:00 AM,""0.00"",""74.57"""
"4/28/2021 1:30:00 AM,""0.00"",""74.44"""
"4/28/2021 1:15:00 AM,""0.00"",""74.32"""
"4/28/2021 1:00:00 AM,""0.00"",""73.90"""
"4/28/2021 12:45:00 AM,""1.00"",""73.67"""
"4/28/2021 12:30:00 AM,""1.00"",""73.78"""
"4/28/2021 12:15:00 AM,""1.00"",""73.90"""
"4/28/2021 12:00:00 AM,""1.00"",""74.03"""
"4/27/2021 11:45:00 PM,""1.00"",""74.08"""
"4/27/2021 11:30:00 PM,""1.00"",""74.14"""
"4/27/2021 11:15:00 PM,""1.00"",""73.85"""
"4/27/2021 11:00:00 PM,""1.00"",""73.96"""
"4/27/2021 10:45:00 PM,""1.00"",""74.08"""
"4/27/2021 10:30:00 PM,""1.00"",""74.03"""
"4/27/2021 10:15:00 PM,""1.00"",""73.92"""
"4/27/2021 10:00:00 PM,""1.00"",""74.03"""
"4/27/2021 9:45:00 PM,""1.00"",""74.08"""
"4/27/2021 9:30:00 PM,""1.00"",""74.01"""
"4/27/2021 9:15:00 PM,""1.00"",""73.90"""
"4/27/2021 9:00:00 PM,""0.00"",""73.99"""
"4/27/2021 8:45:00 PM,""1.00"",""73.92"""
"4/27/2021 8:30:00 PM,""1.00"",""73.99"""
"4/27/2021 8:15:00 PM,""0.00"",""74.97"""
"4/27/2021 8:00:00 PM,""0.00"",""74.79"""
"4/27/2021 7:45:00 PM,""0.00"",""74.84"""
"4/27/2021 7:30:00 PM,""0.00"",""75.16"""
"4/27/2021 7:15:00 PM,""0.00"",""75.00"""
